@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
89.5833,88.8889,15.7895,48.6487,0,6.25,0,14.2857,14.4037,21.0526,47.2222,85.7143,89.7959,0.50661,0.34962,21.4286,53.5714,0,5.55556,0.818182,47.3684,15.7895,50,0,36.4865,23.8095,0,0,0.454225,0.088465,39.5833,92.5926,46.4286,60,80,0.469521,92.8571,53.5714,17.5676,0,52.7778,20.0565,47.2973,47.4739,0.379966,18.1818,26.1905,2.87274,50,0,person
92.5926,0,0,91.4634,0,9.25926,0,0,12.6316,23.0769,47.5,83.3333,112.5,0.757576,0.348599,43.75,50,0,10,0,76.9231,0,78.125,0,31.7073,6.25,0,0,0.439805,0.12106,51.8519,87.5,46.875,14.2857,71.4286,0.638927,90.625,46.875,57.3171,0,47.5,16.7228,51.2195,68.75,0.389,16.6667,46.875,-63.1431,39.6552,9.375,person
92.3077,0,9.09091,56.4103,0,7.69231,0,16.6667,15.5065,18.1818,36.8421,66.6667,87.6552,0.44086,0.354056,23.3333,26.6667,0,13.4868,0,72.7273,0,66.6667,5.26316,41.6667,90.2222,0,0,0.321053,0.112845,63.4615,94.7368,46.6667,66.6667,50,0.443356,0,53.3333,21.7949,0,60.5263,20.0993,48.7179,71.3333,0.352233,25,46.6667,251.931,26.9231,16.6667,person
75,54.7619,56.6667,48.8372,0,25.8929,52.9412,40,15.6804,6.66667,47.619,60,247.934,0.435787,0.585709,47.0588,47.0588,52.9412,26.1905,0.31315,26.6667,10,47.0588,25,48.3455,41.1765,0.622247,0,0.328571,0.316883,33.9286,93.6508,43.6975,66.6667,50,0.794502,88.2353,70.5882,29.0698,23.9496,57.1429,23.1169,38.3721,47.0588,0.58647,10.5263,47.0588,-37.0596,53.5714,26.4706,person
70,73.913,16.6667,64.1304,0,38.3333,77.7778,50,18.0828,0,39.1304,50,146.316,0.531121,0.213885,27.7778,38.8889,77.7778,23.913,0.557813,70.8333,12.5,44.4444,7.14286,49.4565,147.222,0.787037,44.4444,0.353928,0.343855,35,95.6522,47.2222,50,66.6667,0.782407,91.6667,41.6667,40.2174,61.1111,45.6522,24.0123,42.3913,58.3333,0.24031,30.7692,0,-138.733,51.6667,0,person
63.4615,55,30.7692,76.25,0,26.9231,56.25,42.8571,13.5027,15.3846,47.5,57.1429,142.734,0.366794,0.47172,34.375,46.875,56.25,32.5,0.374206,38.4615,15.3846,34.375,41.6667,41.5933,6.25,0.640625,0,0.393882,0.317943,57.6923,92.5,46.875,50,42.8571,0.665179,93.75,65.625,5,34.375,55.0382,25.3434,48.75,47.5962,0.554497,17.6471,46.875,27.616,50.6126,31.25,person
77.7778,55,39.1304,73.75,0,14.8148,50,40,19.2742,13.0435,27.5,60,156.087,0.533597,0.337684,50,28.125,50,42.5,0.367301,34.7826,13.0435,6.25,50,52.7584,33.6149,0.562837,84.375,0.125,0.461491,50,53.3333,39.7321,75,50,0.911765,87.5,53.125,28.0778,-0.423729,47.5,25.9259,52.5,68.75,0.566007,6.66667,46.875,0.591488,51.8519,46.875,person
56.8965,52.381,37.5,75.5814,0,39.6552,50,25,17.1258,0,47.619,62.5,166.468,0.55109,0.576462,44.1176,47.0588,50,19.0476,0.373163,50,12.5,14.7059,38.4615,51.9754,5.88235,0.43887,0,0.47583,0.349981,50,2.38095,45.3782,100,42.8571,0.693878,2.94118,71.6578,6.51163,5.11156,47.619,24.5602,49.8979,52.9412,0.485135,11.7647,47.0588,-19.2628,43.8203,17.6471,person
56.25,45.8333,30,70.8333,0,0,44.4444,0,22.8963,0,45.8333,0,612.245,0.552798,0,44.4444,44.4444,44.4444,0,0.434414,50,20,0,0,53.125,11.1111,0.555556,0,0.445988,0.493056,39.5833,4.16667,38.8889,0,100,0.753472,5.55556,44.4444,4.16667,-11.1111,39.3519,16.6667,48.6767,44.4444,0,22.2222,0,266.204,50,0,person
57.1429,45,0,73.8095,0,0,43.75,0,20.2817,0,45,100,331.633,0.52164,0,31.25,43.75,43.75,0,0.47145,100,0,43.75,0,53.5407,94.0217,0.516204,0,0.25,0.457434,28.5714,56.6667,43.75,0,66.6667,0.658903,87.5,62.5,7.14286,-2.5,50,30.1242,54.1109,50,0,16.6667,0,-75.6144,39.2857,0,person
39.2857,60,0,61.9048,0,14.2857,62.5,0,18.5065,0,45,100,311.111,0.23153,0.48,50,37.5,62.5,10,0.340081,85.7143,14.2857,43.75,33.3333,55.9524,12.5,0.5625,0,0.371667,0.430446,42.8571,80,43.75,100,100,0.750098,87.5,0,9.52381,-10,64.8182,44,66.6667,62.5,0,28.5714,34.375,483.2,25,0,person
60,54.5455,25,56.8182,0,0,44.4444,0,20.0913,8.33333,45.4545,0,357.143,0.492112,0,38.8889,44.4444,50,0,0.415501,58.3333,8.33333,44.4444,0,48.1723,144.444,0.514403,0,0.442914,0.322917,46.6667,81.8182,50,50,75,0.713644,81.4815,50,29.5455,62.963,36.3636,33.8889,43.1818,66.6667,0,16.6667,41.6667,17.3611,46.6667,0,person
50,45.4545,0,65.2174,0,23.3333,55.5556,0,12.6882,10.5263,45.4545,100,262.346,0.302043,0.41882,35.6631,44.4444,44.4444,31.8182,0.501301,78.9474,10.5263,44.4444,20,52.867,11.1111,0.625661,50,0.454545,0.223827,60,81.8182,33.3333,0,75,0.662826,88.8889,44.4444,30.4348,25.9259,63.6364,38.0645,58.6956,0,0.398551,22.2222,31.6479,24.974,46.6667,27.7778,person
70.3704,57.5,28.5714,63.75,0,25.7456,53.125,16.6667,16.7477,4.7619,47.5,83.3333,172.414,0.49248,0.481189,46.875,46.875,56.25,12.5,0.489352,57.1429,9.52381,50,0,40.8204,87.5,0.421637,0,0.415625,0.309006,34.4833,2.5,53.125,25,66.6667,0.607021,3.125,50,24.1447,38.9706,65,20.1058,56.25,87.5,0.583333,12.5,46.875,-37.5985,51.0288,9.375,person
50,51.4706,38.8889,40.1798,0,92.3913,48.1481,0,44.2808,0,0,0,0,0.578182,0.048077,48.1481,0,53.7037,89.7059,0.631899,55.5556,5.55556,12.963,0,55.036,0,0.563518,0,0,0.417633,20.6522,93.3824,0,0,0,0,20.9877,50.6648,94.9275,-33.3333,29.2498,3.76254,56.5217,70.3704,0.064103,20,0,134.292,32.6087,0,person
51.9231,25,29.6296,62.7976,0,17.1213,53.125,66.6667,20.5692,18.5185,47.5,33.3333,12.7551,0.261185,0.399452,46.875,46.875,50,35,0.612227,44.4444,7.40741,0,33.3333,54.375,6.25,0.611075,0,0.4,0.513158,48.0769,92.5,46.875,100,66.6667,0.766583,90.625,65.625,31.0135,87.5,22.5,11.784,45,0,0.414843,42.8571,0,1.31955,51.9231,0,person
63.4615,42.5,27.7778,53.75,0,5.76923,46.875,33.3333,17.5254,0,47.5,50,162.825,0.476532,0.422363,71.875,46.875,50,7.5,0.230005,61.1111,11.1111,46.875,16.6667,56.875,37.9464,0.554381,78.125,0.367222,0.66927,53.8462,30,46.875,50,66.6667,0.747268,25,52.7158,11.25,6.25,55,23.6378,70,0,0.388889,6.25,0,67.1865,26.9231,0,person
70,57.8947,26.3158,63.9606,0,0,50,28.5714,13.8158,5.26316,47.3684,71.4286,161.111,0.454556,0,56.6667,46.6667,53.3333,0,0.283744,57.8947,10.5263,16.6667,0,57.2368,104,0.520965,0,0.449123,0.522423,50,41.8129,46.6667,0,42.8571,0.755,90,0,2.63158,13.3333,57.634,22.64,71.0526,71.0256,0,7.14286,45.8333,-64,26,0,person
82.5,86.6667,4.7619,51.6667,0,17.5,0,14.2857,17.3436,4.7619,0,71.4286,172.194,0.095745,0.543044,45.8333,0,0,0,0,90.4762,0,45.8333,25,27.8689,8.33333,0,75,0,0.35302,50,93.3333,0,33.3333,0,0.549139,0,54.6296,3.33333,0,46.6667,33.7234,48.3333,45.8333,0,0,37.963,235.778,47.5,20.8333,person
86.9565,0,23.5294,47.1429,0,4.34783,0,20,17.2794,5.88235,0,80,240,0,0.428571,0,0,0,0,0,64.7059,5.88235,28.5714,11.1111,33.5714,110.204,0,78.5714,0,0.208797,34.7826,79.4118,50,16.6667,50,0,78.5714,60.7143,36.2946,0,47.0588,28.7785,57.1429,46.4286,0,0,46.4286,261.48,50,0,person
67.5,0,10,48.3871,0,20,0,0,16.9553,20,0,80,197.091,0,0.601935,12.5,0,0,30,0,70,0,37.5,7.69231,34.6774,8.33333,0,0,0,0.247536,45,66.6667,45.8333,0,40,0.560091,66.6667,58.3333,46.7742,0,51.2121,33.9286,48.0607,50,0,75,45.8333,-56.6893,47.5,25,person
92,0,22.2222,53.2641,0,16,0,11.1111,19.4254,0,0,77.7778,176,0.172093,0.677326,20,0,0,0,0,77.7778,0,50,7.69231,40.6667,-60,0,0,0,0.075898,42,94.4444,40,16.6667,50,0.20801,86.6667,46.6667,45.9459,0,47.2222,36.186,59.4595,46.6667,0,20,66.6667,-86.5333,48,46.6667,person
84.0909,0,16.6667,92.4242,0,38.6364,0,0,15.3571,8.33333,0,75,172.194,0,0.419292,46.1538,0,0,12.5,0,66.6667,8.33333,42.3077,23.0769,35.8209,97.8022,0,61.5385,0,0.557885,42.9426,93.75,46.1538,0,20,0.728664,69.2308,50,21.2121,0,71.875,26.4822,45.3239,53.8462,0.3,37.5,46.1538,89.7921,59.0909,23.0769,person
61.3636,73.5294,21.7391,83.8235,0,9.09091,0,0,19.5928,0,0,80,0,0.691852,0.423175,40.8766,0,69.2308,5.88235,0.740196,73.913,4.34783,40.3026,0,36.7647,0,0,50.9615,0,0.377154,36.3636,94.1176,42.3077,0,66.6667,0.740741,92.3077,38.4615,25,0,47.0588,31.6162,48.5294,57.6923,0.470588,29.4118,46.1538,-125.309,52.2727,0,person
83.3333,88.8889,15.7895,52.7778,0,33.3333,0,66.6667,18.4314,5.26316,0,0,246.914,0.710101,0.220778,0,0,0,30.9654,0,78.9474,0,39.4788,7.69231,44.5205,7.14286,0,67.8571,0,0.222731,41.6667,94.4444,32.1429,11.1111,60,0.468783,64.2857,46.4286,46.1359,0,52.3621,21.9444,48.6111,46.4286,0.164983,7.69231,46.4286,-85.6535,50,0,person
75,0,9.09091,63.8889,0,37.5,0,10,16.1648,22.7273,0,80,146.484,0.451258,0.497844,0,0,0,38.8889,0,63.6364,4.54545,50,0,48.6301,-4.49735,0,50,0,0.172822,38.6543,94.4444,53.5714,0,33.3333,0.425577,85.7143,52.5974,50,0,44.4444,29.4025,52.7778,85.7143,0.10625,33.3333,34.0909,21.3599,50,28.5714,person
91.3793,79.5455,18.1818,52.2727,0,18.9655,0,9.09091,17.3209,22.7273,0,18.1818,133.15,0.403171,0.570438,0,0,0,15.9091,0.887263,59.0909,0,55.8824,7.14286,35.9551,28.3422,0,58.8235,0,0.161762,33.3554,95.4545,47.0588,33.3333,0,0,82.3529,47.0588,15.9091,0,54.5455,24.0752,46.5909,53.3937,0,13.3333,36.907,-18.7328,53.4483,0,person
82.8125,0,31.5789,84.375,25,9.375,0,10,20.6317,10.5263,0,40,163.992,0.53,0.495688,89.4737,0,0,8.33333,0,57.8947,0,22.9102,0,39.5833,110.526,0,47.3684,0,0.260657,46.875,95.8333,47.3684,75,0,0,0,59.8684,45.154,0,51.3963,25.3125,54.1667,47.3684,0.461862,20,47.3684,-19.8182,46.39,7.89474,person
52.6316,0,15.7895,74.1379,0,42.1053,0,0,13.7218,15.7895,0,100,184.911,0.55,0.583973,0,0,63.6364,39.2857,0,52.6316,15.7895,45.4545,55.5556,35.5932,44.3182,0,0,0,0.480976,53.0769,84.2857,45.4545,0,50,0.857576,72.7273,0,27.5862,0,71.4286,20.5742,46.5517,45.4545,0.37037,33.3333,45.4545,300.735,55.2632,45.4545,person
50,0,16,82.1429,0,42.1053,0,14.2857,14.7059,8,21.4286,85.7143,178.326,0.472121,0.34186,0,13.6364,50,46.4286,0,68,8,40.9091,40,42.1053,81.8182,0,59.0909,0.166667,0.40915,47.3684,3.57143,45.4545,100,20,0.876984,86.3636,45.4545,5.35714,0,53.2468,23.0409,48.2143,68.1818,0.481618,14.2857,45.4545,-113.58,68.4211,40.9091,person
53.8462,50,18.1818,80,0,3.84615,0,30,16.059,13.6364,0,70,172.194,0.528229,0,84.375,0,46.875,0,0.68254,68.1818,0,46.875,40,51.25,6.25,0,0,0,0.621575,53.8462,30,43.75,16.6667,0,0,71.875,53.125,2.5,0,45,22.4359,66.3906,71.875,0,30.7692,46.875,-2.44141,50,0,person
80.4348,0,21.7391,81.657,0,45.6522,0,25,16.6261,17.3913,0,62.5,181.184,0.540741,0.494311,46.4286,0,0,35.2941,0,56.5217,4.34783,46.4286,38.4615,40.8451,74.5536,0,0,0,0.261005,36.9565,38.2353,42.8571,33.3333,28.5714,0.743518,46.4286,0,11.4286,0,47.0588,22.7053,64.2857,85.7143,0.741176,41.6667,58.7662,310.605,73.913,46.4286,person
59.5238,59.375,23.8095,66.972,0,38.0952,0,16.6667,16.4042,4.7619,12.5,66.6667,192,0.497619,0.299079,26.9231,0,65.3846,37.5,0,61.9048,9.52381,53.6243,22.2222,51.6114,84.6154,0,0,0.138889,0.198854,47.619,65.625,44.6154,100,25,0.85873,84.6154,0,10.9375,0,46.875,27.8912,56.2803,80.7692,0.511828,45.4545,46.1538,97.1817,64.2857,30.7692,person
0,46.1538,7.69231,74.0741,0,5.55556,0,0,20.4852,15.3846,15.3846,75,408.163,0,0.7,45.4545,0,36.3636,0,0,61.5385,15.3846,45.4545,0,48.0443,9.09091,0,43.1818,0.179487,0.557143,58.3333,3.84615,45.4545,20,60,0.858413,90.9091,50,7.40741,0,65.3846,26.1905,59.2593,45.4545,0,25,45.4545,-21.5642,61.1111,0,person
0,0,16.6667,64.7024,0,21.875,0,0,15.7216,5.55556,12.5,66.6667,249.307,0,0.463085,72.2222,0,44.4444,16.6667,0,77.7778,0,38.8889,0,60.7344,11.1111,0,0,0,0.585657,62.5,58.3333,44.4444,33.3333,50,0.875,81.4815,50,20.8333,0,75,27.5391,50,50,0.507812,57.1429,11.1111,29.2969,53.125,0,person
0,0,15.3846,80.2127,0,28.125,0,0,19.6386,0,8.33333,50,285.457,0,0.230142,0,0,44.4444,20.8333,0,84.6154,0,44.4444,25,62.9273,129.06,0,44.4444,0,0.370128,42.7476,20.8333,41.6667,100,25,0.819959,66.6667,44.4444,27.0833,0,71.2963,31.0185,58.3333,44.4444,0.325,16.6667,44.4444,144.795,37.4534,44.4444,person
50,45.4545,11.1111,82.6087,0,46.6667,0,0,16.8478,0,45.4545,100,262.346,0.375196,0.652259,0,44.4444,54.1667,31.8182,0,77.7778,11.1111,44.4444,40,66.3044,77.7778,0,0,0.171717,0.451235,33.3333,90.9091,44.4444,0,40,0.758072,68.5185,0,23.913,0,55.6818,30.8889,55.5426,59.7222,0.789855,33.3333,44.4444,422.222,60,38.8889,person
67.8571,59.0909,0,59.0909,0,32.1429,50,0,13.5,0,27.2727,100,292.969,0.41726,0.537123,0,25,43.75,0,0.349702,85.7143,14.2857,50,50,50.6108,37.5,0.416667,0,0.295455,0.337607,39.8214,63.6364,43.75,0,100,0.739454,75,0,47.7273,124.342,63.6364,33.7912,54.5455,60.4167,0.625,0,43.75,406.236,57.1429,18.75,person
0,0,8.33333,48.6842,0,6,0,0,14.411,12.5,47.3684,100,142.734,0,0.410734,50,46.6667,0,18.1734,0,70.8333,8.33333,54.8402,9.09091,46.1039,1.33333,0,0,0.42274,0.252509,52,0,46.6667,0,55.5556,0.591721,0,0,13.1579,0,81.5789,19.2982,39.9024,46.6667,0.438995,50,46.6667,-38.3048,46,6.66667,person
0,0,15.3846,50,0,43.4783,0,12.5,16.605,7.69231,26.4706,87.5,146.924,0,0.31976,38.4615,15.3846,0,38.4119,0,76.9231,0,73.0769,0,56.5217,61.5385,0,0,0.245098,0.200132,69.5652,94.1176,42.3077,14.2857,25,0.435166,0,84.6154,47.0588,0,55.8824,20.8075,39.7059,46.1538,0.39565,0,32.3077,-47.3442,47.8261,0,person
81.5789,75,15.3846,91.3793,0,10.5263,0,0,10.2994,23.0769,46.4286,100,123.967,0.731919,0.49738,27.2727,45.4545,81.8182,7.14286,0,61.5385,0,50,0,67.7624,-8.22511,0,0,0.437657,0.133559,36.8421,92.8571,45.4545,33.3333,50,0.744932,90.9091,45.4545,22.4138,0,50,25.8373,46.5517,54.5455,0.521951,22.2222,45.4545,3.30578,52.6316,63.6364,person
0,0,12,54.2857,0,18.5771,0,0,14.494,12,29.4118,87.5,146.484,0,0.487489,46.4286,25,0,35.2941,0,68,8,64.2857,5.88235,39.4366,7.14286,0,0,0.23262,0.164924,30.4348,0,46.4286,50,50,0.529612,0,46.4286,51.4286,0,50,21.9852,48.5714,60.7143,0.314175,0,46.4286,-69.1654,36.9565,39.2857,person
91.3044,0,6.25,50,0,32.6087,0,0,12.3322,12.5,41.1765,100,166.468,0.632653,0.471257,46.1538,38.4615,0,29.4118,0,81.25,0,63.8462,0,58.0705,84.6154,0,0,0.338235,0.207586,78.2609,0,46.1538,33.3333,25,0.739119,0,0,45.5882,0,85.2941,20.8518,60.2941,46.1538,0.529366,28.5714,46.1538,0.491629,47.8261,34.6154,person
0,0,7.40741,48.5294,0,47.7273,0,0,13.9674,22.2222,44.1176,85.7143,111.883,0,0.504029,42.3077,46.1538,0,5.88235,0,62.963,7.40741,61.5385,0,26.4706,-18.6813,0,0,0.448658,0.203342,56.8182,0,42.3077,11.1111,55.5556,0.337988,0,65.3846,16.1765,0,61.7647,27.7943,48.5294,53.8462,0.623474,14.2857,19.2308,247.452,38.6364,46.1538,person
88.6364,87.5,4.16667,75.9718,0,13.6364,0,0,14.5373,4.16667,46.875,66.6667,156.087,0.434237,0.311415,42.3077,46.1538,0,6.25,0,87.5,4.16667,38.4615,7.14286,43.1611,-6.28303,0,0,0.420635,0.2625,61.3636,93.75,46.1538,66.6667,50,0.699145,92.3077,57.6923,25.7576,0,62.5,24.1259,48.4848,66.9231,0.461538,0,0,236.892,45.0633,0,person
86.8421,46.4286,15,65.9956,0,5.26316,50,0,12.1166,0,46.4286,100,151.367,0.474408,0.435929,27.2727,40.9091,50,7.14286,0.303926,80,5,40.9091,13.3333,42.3936,9.09091,0.693723,0,0.37381,0.099342,31.5789,90.4762,45.4545,100,80,0.737654,81.8182,45.4545,20.5362,48.203,42.8571,23.3918,44.8276,45.4545,0.11369,20,31.8182,251.553,47.3684,45.4545,person
0,0,9.09091,63.0952,0,17.8571,0,14.2857,13.6971,18.1818,28.5714,85.7143,103.125,0,0.344226,43.75,25,0,4.7619,0,63.6364,9.09091,56.25,0,39.2857,43.25,0,0,0.275132,0.202102,50,0,50,0,55.5556,0.467059,0,68.75,29.7619,0,64.2857,20.9488,48.8095,81.25,0.228339,0,46.875,27.8458,39.2857,46.875,person
92.8571,90.4762,3.7037,55.814,0,3.57143,0,0,15.0134,7.40741,23.8095,77.7778,74.0696,0.622222,0.309524,26.4706,17.6471,0,4.7619,0,81.4815,7.40741,52.9412,0,29.0698,29.4118,0,0,0.221088,0.123016,42.8571,95.2381,51.6807,60,50,0.390163,70.5882,50,2.32558,0,54.7619,24.0363,47.6744,73.5294,0,7.69231,47.0588,2.51953,48.2143,41.1765,person
88.2353,0,5.88235,80.7692,0,26.4706,0,0,10.5224,5.88235,38.4615,100,184.911,0,0.539722,25,35,0,23.0769,0,88.2353,0,45,0,35.5769,115.882,0,0,0.415561,0.174002,52.9412,88.4615,45,0,66.6667,0.607118,0,70,34.6154,0,46.1538,27.2727,51.9231,45,0.585859,0,45,5.16529,47.0588,30,person
88.8889,76.9231,0,75.9259,0,30.5556,77.2727,0,14.1686,0,26.9231,100,199.653,0.450661,0.542982,40.9091,18.1818,68.1818,34.6154,0.233333,100,0,50,0,39.0909,104.389,0,0,0.3,0.221795,55.5556,92.3077,45.4545,100,80,0.647368,90.9091,59.0909,35.463,72.7273,69.2308,23.1944,46.2963,0,0.410494,14.2857,45.4545,-20.3125,57.8798,31.8182,person
85.2941,80.7692,0,65.3846,0,32.3529,0,0,11.6391,0,46.1538,100,190.972,0.682372,0.374353,40,45,0,36.1538,0,100,0,40,0,62.9111,61.579,0,70,0.375291,0.152217,52.9412,92.3077,40.7143,100,25,0.768151,90,45,48.0769,0,50,28.6765,48.0769,80,0.428889,0,10,361.08,50,35,person
85,80,16.6667,48.3871,0,17.5,0,0,13.9316,27.7778,46.6667,83.3333,155.325,0.443715,0.461458,33.3333,45.8333,0,10,0,50,5.55556,58.3333,0,43.3871,-16.0714,0,0,0.406667,0.172581,50,93.3333,45.8333,100,62.5,0.652605,83.3333,54.1667,27.4194,0,60,28.3721,48.3871,50,0.395895,33.3333,45.8333,5.40833,47.5,8.33333,person
0,0,13.7931,94.4444,22.2222,29.1667,0,28.5714,18.5302,20.6897,13.8889,57.1429,184,0,0.33445,46.4286,0,0,18.4641,0,62.069,3.44828,55.2135,0,39.726,7.14286,0,0,0.152263,0.184671,56.25,0,46.4286,0,11.1111,0.589947,0,57.1429,54.1667,0,52.7778,26.0913,48.6111,0,0.298256,0,14.2857,70.2948,33.3333,10.7143,person
73.3333,54.5455,0,67.3913,0,43.3333,44.4444,0,16.9435,0,45.4545,100,280.524,0.499188,0.47585,44.4444,44.4444,50,45.4545,0.514006,100,0,37.963,28.5714,56.383,-11.1111,0.514403,0,0.356566,0.522404,34.2404,90.9091,55.5556,0,75,0.736472,77.7778,0,31.0535,-33.3333,50,33.8095,60.8696,0,0,16.6667,44.4444,-0.174727,30,44.4444,person
66.6667,50,40,63.0435,0,16.6667,44.4444,0,17.6623,0,45.4545,100,311.111,0.42625,0.47828,38.8889,44.4444,50,22.7273,0.364597,60,0,34.6032,40,57.4468,11.1111,0.611111,0,0.385981,0.332176,36.6667,68.1818,22.2222,0,50,0.628444,88.8889,0,24.0409,-11.1111,53.7938,34.4,58.6956,0,0.452951,11.1111,44.4444,-160,37.767,44.4444,person
53.5568,45.8333,55.5556,64,0,8.82353,45,0,22.8041,0,45.8333,100,331.633,0.503551,0.437802,30,45,45,8.33333,0.431173,33.3333,11.1111,28.5211,16.6667,55.8824,40,0.54697,0,0.25,0.313569,50,4.16667,45,0,100,0.708333,5,55,22,-20,50,37.2549,58,0,0.555556,0,40,17.3611,52.9412,0,person
58.8235,39.3072,0,44,0,0,42.1429,100,24.3243,0,45.8333,0,561.224,0.485152,0,45,45,45,0,0.472565,50,50,45,0,52.9412,10,0.487963,0,0.343364,0.346329,41.5966,4.16667,51.8421,25,0,0.660024,20,54.8113,12,10,45.8333,15.9314,52.9231,50,0,10,20,287.529,47.0588,0,person
0,0,11.5385,79.0323,0,21.4286,0,0,13.5714,7.69231,23.3333,100,166.468,0,0.454207,45.8333,16.6667,0,13.3333,0,76.9231,3.84615,75,6.25,38.8889,83.3333,0,83.3333,0.216667,0.21092,76.1905,93.3333,41.6667,0,28.5714,0.709084,0,53.2407,50,0,56.6667,27.2109,48.3871,0,0.529977,0,12.5,59.4265,66.6667,16.6667,person
90.4762,87.5,16.6667,62.5,0,4.7619,0,0,15.8065,0,0,100,156.087,0.461057,0.433473,30.7692,0,0,6.25,0.447368,83.3333,0,26.9231,22.2222,58.4615,7.69231,0,0,0,0.48591,38.0952,93.75,30.7692,0,14.2857,0.896242,92.3077,53.8462,48.4375,0,53.125,26.8908,45.3125,80.7692,0,0,46.1538,218.597,50,0,person
92,0,0,93.2432,0,4,0,0,13.9189,20,19.4444,80,166.468,0.579592,0.400847,46.6667,10,0,5.55556,0,80,0,43.75,16.6667,34,-28.8889,0,0,0.213992,0.182189,40,66.6667,46.6667,25,66.6667,0.693658,86.6667,46.6667,31.9065,0,50,27.4286,48.6487,0,0.594595,12.5,46.6667,262.47,50,0,person
0,0,10.7143,63.8889,0,31.25,0,0,16.5921,28.5714,19.4444,100,166.468,0,0.374107,46.4286,14.2857,0,25,0,53.5714,7.14286,67.8571,0,50.3311,77.0748,0,0,0.092593,0.230282,43.75,94.4444,46.4286,11.1111,20,0.797959,0,46.4286,37.5,0,50,26.0204,48.6111,0,0.340704,0,46.4286,4.16493,50,0,person
92.3077,0,28.5714,76.5217,0,5.76923,0,0,18.6499,14.2857,16.6176,100,178.326,0.396739,0.301328,37.5,9.375,0,5,0,42.8571,14.2857,32.2092,9.09091,38.7324,4.6875,0,0,0.202083,0.379649,23.0769,95,46.875,33.3333,25,0.726667,0,49.8594,42.7191,0,47.5,27.2575,52.5,87.5,0,25,46.875,-36.0455,48.0769,0,person
85.1852,77.5,7.69231,78.0488,0,33.3333,0,0,11.0347,15.3846,40,60,118.977,0.157407,0.579024,46.875,37.5,0,30,0,57.6923,19.2308,40.625,8.69565,62.1951,68.75,0,0,0.308312,0.371836,85.1852,95,59.375,16.6667,27.2727,0.802242,93.75,56.25,51.2195,0,87.5,23.6715,47.561,0,0.671771,0,15.625,165.135,72.9229,37.5,person
93.75,89.5833,8.69565,77.0833,0,6.25,0,16.6667,15.2056,21.7391,47.9167,83.3333,120.574,0.372373,0.36462,39.4737,47.3684,0,4.16667,0.471154,47.8261,21.7391,44.7368,0,50.9073,89.4737,0,0,0.367525,0.273611,39.0625,95.8333,76.3158,16.6667,87.5,0.788912,94.7368,57.8947,18.75,0,56.25,21.4286,45.8333,0,0,0,34.2105,161.15,59.375,0,person
