@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Mass_Center_X_1_4 numeric
@attribute Mass_Center_Y_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Circles_Radius_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_1_Y_2_4 numeric
@attribute Harris_Corners_X_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Hough_Circles_Radius_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Harris_Corners_X_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalPos_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_Vertical_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Triangle_2_X_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Horizontal_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_2_X_5_9 numeric
@attribute Harris_Corners_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Vertical_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Black_Pixel_6_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_1_Y_6_9 numeric
@attribute Mass_Center_X_6_9 numeric
@attribute Hough_Lines_Vertical_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Hough_Lines_DiagonalPos_6_9 numeric
@attribute Hough_Lines_DiagonalNeg_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Triangle_1_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_Horizontal_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Triangle_1_Y_8_9 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Mass_Center_X_2_16 numeric
@attribute Mass_Center_Y_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_2_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Mass_Center_Y_4_16 numeric
@attribute Hough_Lines_Horizontal_4_16 numeric
@attribute Airs_Triangle_1_X_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Hough_Lines_Vertical_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Hough_Lines_Nb_6_16 numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Airs_Center_Y_10_16 numeric
@attribute Mass_Center_X_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Harris_Corners_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Triangle_1_Y_14_16 numeric
@attribute Mass_Center_X_14_16 numeric
@attribute Hough_Lines_Vertical_14_16 numeric
@attribute Hough_Lines_DiagonalPos_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Hough_Lines_Vertical_15_16 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Mass_Center_Y_1_25 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Airs_Center_X_3_25 numeric
@attribute Airs_Triangle_1_Y_3_25 numeric
@attribute Hough_Lines_Vertical_3_25 numeric
@attribute Black_Pixel_4_25 numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Airs_Triangle_1_Y_4_25 numeric
@attribute Hough_Lines_Vertical_4_25 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Center_X_6_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_25 numeric
@attribute Mass_Center_Y_7_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Mass_Center_X_8_25 numeric
@attribute Mass_Center_Y_8_25 numeric
@attribute Black_Pixel_9_25 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Airs_Length_Contours_9_25 numeric
@attribute Mass_Center_X_9_25 numeric
@attribute Mass_Center_Y_9_25 numeric
@attribute Hough_Lines_Nb_9_25 numeric
@attribute Airs_Center_X_10_25 numeric
@attribute Mass_Center_X_10_25 numeric
@attribute Airs_Triangle_1_Y_11_25 numeric
@attribute Hough_Lines_Vertical_11_25 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Mass_Center_Y_12_25 numeric
@attribute Airs_Center_X_13_25 numeric
@attribute Mass_Center_X_13_25 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Mass_Center_X_14_25 numeric
@attribute Airs_Center_Y_15_25 numeric
@attribute Mass_Center_Y_15_25 numeric
@attribute Mass_Center_X_16_25 numeric
@attribute Mass_Center_Y_16_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Triangle_1_Y_17_25 numeric
@attribute Harris_Corners_X_17_25 numeric
@attribute Airs_Center_Y_18_25 numeric
@attribute Mass_Center_Y_19_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Triangle_1_X_21_25 numeric
@attribute Harris_Corners_X_21_25 numeric
@attribute Hough_Lines_Horizontal_21_25 numeric
@attribute Airs_Center_X_22_25 numeric
@attribute Airs_Triangle_1_X_22_25 numeric
@attribute Mass_Center_Y_22_25 numeric
@attribute Airs_Center_X_23_25 numeric
@attribute Mass_Center_Y_23_25 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
45.1355,0.518135,83.4706,0.366524,0.267178,18,50,20,12,55.475,47.4718,19.0123,1,51.0417,6.97753,30.9028,13.6364,27.2727,59.0909,0,26.363,48.9583,76.6426,23.7462,21.3542,0.489246,0.292258,23.8095,23.8095,0,52.381,27.0227,51.0417,-51.668,0.294848,35.9375,0.254388,0.531556,20,60,0,20,30.9293,48.4375,-1.08027,77.6042,0.632019,0.391474,0,45,55,0,26.2136,56.25,0.576684,0,87.5,0,48.4375,-27.9637,36.544,82.0312,100,0,0,42.9688,0.541077,0,0,100,-18.3785,2.44141,169,54.6875,0.23505,0.253534,50,8.33333,0,7.42754,49.2188,72.2394,0,0,100,5,-16.8452,151.367,68.4896,0.485942,58.3333,25,8.33333,8.33333,9.78261,35.8016,121.777,0.369033,30,20,0,50,7.13315,49.2188,136.918,23,0.707206,0,66.6667,0,36.5942,-7.3934,0.310749,85.7143,0,56.25,61.4583,0.768632,28.5714,0,0,100,110.441,0,0.511257,0,139.583,142.253,0,0,0.608744,4,14.5833,0.109492,0.303545,71.4286,32.2917,0.692281,96.1169,0.319475,66.6667,0,14.5833,0,0,16.5835,0.179459,25,0,48.9583,0,73.6842,52.6316,97.3684,0.365132,0.436109,41.9553,48.6842,124.639,0,12.4519,48.6842,113.028,0,48.6842,44.7368,22.3684,0.246711,0.838415,0,0,0,0,0,0,0,0,0,0,84.2105,0.893567,5.94884,0,48.6842,0.035618,61.8421,0.634034,48.6842,0.089181,172.516,0.645528,0.42099,0.277461,0,0,7.89474,118.977,0.856707,50,0,38.1579,0,0,0,0,0,0,52.6316,road-block
49.3151,-33.8251,19.1284,0.392917,0.493092,17.6471,55.8824,14.7059,11.7647,54.5455,58.5943,27.7693,0,49.3151,-7.29662,0.684932,11.1111,44.4444,44.4444,0,46.6102,47.9452,-10.2627,-2.51168,21.4612,0.727342,0.305513,20,40,0,40,74.5763,49.3151,97.2603,7.61276,43.8356,0.356512,0.41491,7.14286,50,0,42.8571,0,47.2603,2.87274,58.9041,0.581662,0.364608,0,22.2222,77.7778,0,33.8983,53.125,0.58305,0,60,0,48.9583,2.08333,-5.34188,72.9167,100,0,0,46.875,0.461447,0,0,83.3333,-24.9144,4.34028,200.5,66.6667,0.251929,0.482748,60,0,0,11.1111,48.9583,119.261,0.317664,0,100,3,-27.8639,212.467,39.5833,0.551282,50,50,0,0,12.6068,115.881,251.2,0.451324,0,20,0,80,10.7906,48.9583,33.1731,5.5,0.762821,0,66.6667,0,0,236.089,0.315005,100,0,62.5,50,0.700369,0,0,0,100,275.206,0,0.339796,0,2.77778,200.282,0.722701,0,0.646433,4,18.0556,0.127315,0,100,40.2778,0.565248,166.468,0.253561,0,0,61.1111,0,0,8.83761,0.432246,100,0,48.6111,0,75.8621,93.1034,82.7586,0.83046,0.502174,46.2364,48.2759,299.757,0,19.1904,48.2759,264.65,0,48.2759,48.5089,39.6552,0.413793,0.595652,0,0,0,20.09,0,0,0,0,0,0,86.2069,0.862069,-211.484,50,48.2759,0,75.8621,0.812711,48.2759,0.183162,302.457,0.673913,0.461755,0.281621,0,0,14.6552,122.873,0.652397,39.6552,0,13.7931,0,0,0,0,0,0,67.2414,road-block
48.3766,-41.9678,47.2544,0.434448,0.33078,12.8205,66.6667,15.3846,5.12821,52.5974,50.4928,28.5217,0,49.3507,-36.5687,40.6308,0,22.2222,77.7778,0,28.5088,48.0519,-35.3383,3.07787,22.0779,0.533838,0.158357,22.2222,66.6667,0,11.1111,69.2982,51.9481,97.4026,248.36,42.8571,0.206123,0.363303,7.14286,64.2857,0,28.5714,36.8421,47.4026,30.1228,74.6753,0.503518,0.277966,0,70.5882,29.4118,0,23.9766,64.7059,0.690753,0,60,0,49.0196,96.0784,-58.6334,84.3137,75,25,0,49.0196,0.322197,20,0,60,-56.0312,50.1555,27.5,52.9412,0.255689,0.333192,33.3333,33.3333,0,10.9907,49.0196,174.12,0,0,100,4,259.248,172.091,66.2745,0.565863,40,60,0,0,14.0867,122.021,251.438,0.33779,0,50,0,50,12.0227,49.0196,136.13,5.5,0.734649,0,100,0,52.6316,256.233,0.349669,60,0,92.1053,97.3684,0,33.3333,0,0,100,103.249,0,0.291635,33.3333,2.63158,189.451,0.294643,0,0.763219,4,21.0526,0.160526,0,100,47.3684,0.41823,178.571,0.436992,50,0,1.31579,0,0,-3.18878,0.347428,66.6667,0,48.6842,0,0,0,0,0,0.521739,25,0,0,0,3.62319,53.3333,396.975,0,48.3333,48.3333,49.8462,0.490822,0.490522,48.3333,0.225926,0.169082,14.4928,66.1626,3.33333,26,0,0,1,48.3333,0.45,-137.423,0,48.3333,0.398551,70,0.734921,48.3333,0.252778,293.006,0,0.577083,0.271739,0,0,1.66667,113.422,0.53463,60,9.33333,38.3333,0,0,0,0,0,0,0,road-block
48.8722,-20.5529,7.55593,0.407224,0.443927,10,70,10,10,48.9223,47.8351,37.9381,0,50,-6.24538,75,22.2222,44.4444,33.3333,0,50,48.4848,-27.2452,15.3093,40.9091,0.53047,0.332225,0,33.3333,0,66.6667,14.5833,49.2424,-60.5229,-12.8506,20.4545,0.19168,0.420981,0,41.6667,0,58.3333,0,48.4848,23.7439,47.9798,0.501493,0.294739,0,40,60,0,0,55.6818,0.575141,0,75,0,48.8636,128.251,142.776,12.5,100,0,0,45.4545,0.662651,0,0,66.6667,-25.6117,32.6485,258,31.8182,0.167508,0.358796,50,0,0,15.2699,48.8636,205.078,0,0,100,3,-29.5928,211.777,51.1364,0.360243,40,60,0,0,18.0398,95.4545,9.76562,0.37523,0,0,0,100,12.642,48.8636,96.0443,6,0.359375,0,100,0,0,309.495,0.35824,100,0,66.6667,62.1212,0.705958,0,0,0,100,176.867,0,0.418981,25,3.0303,400.884,0,0,0.745671,2,28.7879,0.24011,0.385417,60,34.8485,0.822222,199.653,0.329957,33.3333,0,93.9394,0,0,239.121,0.214927,0,0,48.4848,0,82.6923,73.0769,80.7692,0.846154,0.640351,19.2308,0,0,0,11.7409,50,395.726,0,48.0769,46.1538,47.3438,0.362536,0.589181,48.0769,0,0,9.91903,55.4017,3.84615,10,0,0,0,0,0,-360.111,50,48.0769,0.019737,50,0.652665,48.0769,0.153846,387.812,0,0.586691,0.404553,11.5385,110.803,21.1538,249.307,0.868421,53.8462,0,11.5385,0,0,0,0,0,0,48.0769,road-block
50.7752,-17.5384,9.45387,0.372521,0.328982,21.4286,67.8571,7.14286,3.57143,55.7106,49.319,29.9642,0,49.2188,-50,67.1875,20,40,40,0,55.4348,47.6562,-0.575658,-94.5179,21.875,0.643597,0.434598,0,90,0,10,58.6957,49.2188,96.875,4.7259,31.25,0.189029,0.327672,20,50,0,30,0,46.0938,4.7259,28.9062,0.369602,0.307907,0,40,60,0,36.9565,52.3256,0.447261,28.5714,42.8571,0,48.8372,49.354,186.149,81.3953,100,0,0,47.6744,0.492401,0,0,40,317.22,5.40833,209.5,46.5116,0.117571,0.209677,83.3333,0,0,15.4539,48.8372,276.885,0,0,100,3,-28.964,252.538,68.6047,0.423877,0,80,20,0,15.6039,129.36,319.004,0.401948,0,25,0,75,14.0285,48.8372,150.563,26.5,0.623208,0,75,0,0,260.146,0.236849,66.6667,0,59.375,42.1875,0.613712,0,0,0,100,292.969,0,0.338472,50,137.5,264.65,0,0,0.58734,2,14.0625,0.130952,0,100,45.3125,0.66034,198.488,0.223958,0,0,89.0625,0,100,463.601,0.319444,25,0,48.4375,0,70,36,56,0.741111,0.510803,46.7273,48,526.197,0,27.5556,48,206.303,0,48,46,36,0.365128,0.633191,0,0,0,2.88889,0,0,0,0,0,0,48,0.768,30.8642,0,48,0,72,0.772889,48,0.17,308.642,0.233796,0.28,0.221065,0,0,20,200.617,0.687963,36,0,44,0,0,0,0,0,0,72,road-block
47.9339,-48.3373,13.1691,0.473,0.412241,15,60,25,0,55.615,53.799,32.5368,0,49.1667,-2.22826,93.8889,33.3333,16.6667,50,0,0,49.1667,-5.9009,4.34028,78.75,0.704916,0.409355,27.2727,45.4545,0,27.2727,51.3889,49.1667,96.6667,282.953,37.7778,0.309533,0.488067,16.6667,58.3333,0,25,0,49.1667,4.34028,56.1111,0.535441,0.288134,8.33333,66.6667,25,0,20.8333,57.5,0.644687,0,33.3333,0,48.75,48.3333,130.208,40.8333,100,0,0,47.5,0.357197,0,0,50,292.969,-18.75,225,65,0.293796,0.378125,60,0,0,15.0781,48.75,136.719,0,0,100,3,323.017,237.5,67.5,0.442708,25,50,25,0,15.3906,36.3726,193.206,0.391241,0,0,0,100,13.4375,48.75,152.5,9,0,0,100,0,0,-89.589,0.388191,75,0,71.6667,71.6667,0.775849,0,0.191667,0.032986,100,-4.09357,0,0.29318,50,-38.2051,186.966,0.28125,0,0.4125,3,31.6667,0.270139,0.137464,100,43.3333,0.481852,199.653,0.34424,33.3333,0,75.5556,0,0,435.56,0.371852,50,0,48.3333,0,89.5833,87.5,95.8333,0,0.681579,18.75,56.25,415.512,0,23.2456,47.9167,304.709,0,47.9167,53.2197,48.9889,0.506583,0.523267,47.9167,0.541667,0.125731,3.50877,41.5512,94.3182,7,0,0,0,0,0,-249.307,0,47.9167,0.281798,58.3333,0.738591,47.9167,0.097222,387.812,0,0.737037,0.390643,18.75,138.504,33.3333,249.307,0.570365,54.1667,4.16667,2.08333,0,0,0,0,0,0,66.6667,road-block
44.1614,120.646,12.4626,0.424054,0.338639,8.33333,50,29.1667,12.5,54.0136,40.2359,25.557,1,51.9231,0.644231,36.5385,0,16.6667,83.3333,0,33.3333,49.0385,1.92308,-30.2154,37.1795,0.772638,0.737849,0,30,0,70,25.9259,50,96.1538,298.354,32.1429,0.315873,0.41584,45.4545,45.4545,0,9.09091,51.8519,49.0385,3.42936,57.6923,0.430123,0.265861,10,20,70,0,37.037,62.8571,0.620585,50,50,0,45.7143,-29.3773,89.6908,84.7619,80,0,0,25.7143,0.916667,0,0,0,187.826,286.688,438.5,88.5714,0.247619,0.203704,0,0,0,8.01587,48.5714,135.745,0.298611,0,100,3,-139.567,243.642,34.2857,0.600234,25,25,0,50,15.7937,117.143,303.055,0.293253,20,20,0,60,11.1905,48.5714,94.2857,14,0.664352,0,33.3333,0,0,223.765,0.280114,66.6667,0,78.8462,94.8718,0.84837,50,0,0,100,433.974,0,0.604373,0,92.3077,235.362,0,0,0.563636,1,19.2308,0.104487,0,100,0,0,178.326,0.485358,100,0,88.4615,0,100,672.154,0,100,0,53.8462,0,0,0,61.9048,0,0.584184,26.1905,66.6667,362.812,0,15.6463,47.619,435.374,0,47.619,71.4286,11.9048,0,0,0,0,0,26.3039,0,0,0,0,0,0,76.1905,0.780045,-195.011,66.6667,47.619,0,50,0.458734,47.619,0,283.447,0.488095,0.320988,0.208554,0,0,57.1429,0,0,64.2857,4.7619,2.38095,0,0,0,0,47.619,0.642857,35.7143,road-block
47.1335,66.7533,35.0564,0.527232,0.300905,13.0435,30.4348,47.8261,8.69565,44.2424,53.7778,26.6667,0,54.0816,-7.22342,91.8367,0,0,100,0,15.5556,47.9592,2.04082,-87.0932,6.12245,0.355797,0.377784,20,40,0,40,0,53.0612,95.9184,360.494,85.7143,0.401342,0.352548,22.2222,44.4444,0,33.3333,40.7407,47.9592,4.93827,15.102,0.573007,0.447969,0,50,50,0,0,74.2424,0.795767,0,100,0,31.8182,58.4906,-9.57372,36.3636,0,100,0,43.9394,0.457995,20,0,80,86.1111,50.5051,57,81.8182,0.366573,0.307889,0,100,0,10.303,48.4848,246.701,0.616667,0,100,2,-26.9841,313.525,42.4242,0.660655,40,40,20,0,17.0707,105.096,288.889,0.246065,20,0,0,80,13.6364,48.4848,93.9394,1,0.553889,0,50,0,0,211.111,0.236111,66.6667,0,0,0,0,100,0,0,0,436.553,0,0.472956,0,91.6667,265.496,0,0,0.669643,1,12.5,0.111111,0.27178,100,35.4167,0.56993,237.603,0.640689,50,0.150794,29.1667,0,100,20.6612,0.06713,100,0,47.9167,0,0,0,0,0,0,50,78.9474,493.827,0,18.1287,47.3684,185.185,0,47.3684,51.8797,15.7895,0,0,0,0,0,9.06433,0,0,0,0,0,0,68.4211,0.796491,30.8642,0,39.4737,0.373714,50,0.469674,47.3684,0,293.21,0,0.27193,0.166667,0,0,2.63158,216.049,0.707977,78.9474,-6.76692,86.8421,0,0,0,0,0,0,71.0526,road-block
48.1651,0.917431,56.0346,0.426062,0.226133,5.88235,76.4706,17.6471,0,40.367,55.0388,34.8837,0,49.0741,-26.2963,0.925926,0,30,70,0,39.5349,48.1481,1.85185,-156.842,41.2037,0.389247,0.287784,7.14286,78.5714,0,14.2857,30.2326,50.9259,1.85185,4.19421,38.8889,0.199372,0.691412,33.3333,50,0,16.6667,39.5349,47.2222,-37.289,47.3545,0.571047,0.413569,0,60,40,0,33.7209,61.1111,0.646205,0,33.3333,0,51.1308,-17.9654,78.0215,90.2778,50,50,0,48.6111,0.407918,0,0,80,12.7551,7.71605,47,34.7222,0.190622,0.225763,0,0,0,11.8056,48.6111,181.47,0.412202,0,100,3,410.414,207.879,33.3333,0.606773,33.3333,33.3333,33.3333,0,17.0635,25,318.878,0.249215,20,40,0,40,14.7817,48.6111,125.3,19,0.584821,0,66.6667,0,0,38.2653,0.245481,100,0,77.7778,70.3704,0.747619,0,0,0,0,413.482,0,0.449281,50,-85.1852,436.806,0.27381,0,0.609524,2,11.1111,0.090535,0.157092,50,44.4444,0.451673,226.757,0.392804,66.6667,0,61.7284,0.388889,100,233.795,0,0,0,0,0,0,0,83.3333,0,0.647059,26.1905,67.619,359.862,0,19.3277,47.619,-17.301,0,47.619,66.6667,16.6667,0.214286,0.764706,0,0,0,34.4538,0,0,0,0,0,0,69.0476,0.761905,34.6021,0,47.619,0.354342,50,0.477973,47.619,0,294.118,0.171569,0.266667,0.158824,0,0,71.4286,173.01,0.528459,57.1429,0,4.7619,0,0,0,0,0,0,71.4286,road-block
49.5238,7.64479,73.1128,0.578735,0.341431,23.8095,52.381,23.8095,0,43.1293,47.8571,39.375,0,50.9615,-27.8846,24.6154,10,60,30,0,0,48.0769,1.92308,-125,48.0769,0.412657,0.369045,15.3846,84.6154,0,0,57.5,50,117.308,248.438,52.8846,0.121433,0.456471,33.3333,50,0,16.6667,62.5,46.1538,-18.3859,51.9231,0.564234,0.402758,0,0,100,0,37.5,62.8571,0.630409,0,50,0,48.5714,-10.2041,162.722,2.85714,100,0,0,47.1429,0.428414,14.2857,0,28.5714,14.7929,39.3321,59.5,31.4286,0.239377,0.236193,0,50,0,12.8571,48.5714,240.913,0.221154,0,100,3,-6.99116,304.054,40.5714,0.440764,25,50,25,0,18.022,1.31868,-10.2412,0.269644,0,0,0,100,16.3736,48.5714,108.914,4,0.609615,0,66.6667,0,0,251.479,0.235641,50,0,76.9231,92.3077,0.75,0,0,0,0,421.598,0,0.41648,0,123.846,263.333,0,0,0.584402,3,3.84615,0,0.211905,66.6667,44.2308,0.543512,237.5,0.432832,100,0.538462,15.3846,0,100,25,0,100,0,0,0,0,0,17.4603,0,0.65625,26.1905,71.4286,273.438,0,22.0238,47.619,387.074,0,47.619,57.1429,26.1905,0.154762,0.734375,0,0,0,46.7262,0,0,0,0,0,0,64.2857,0.73254,39.0625,0,47.619,0.291667,52.381,0.517126,47.619,0,292.969,0.453125,0.184524,0.15625,0,0,33.3333,273.438,0,61.9048,4.7619,3.80952,0,0,0,0,0,0,78.5714,road-block
49.4624,-37.3036,46.9298,0.543374,0.319171,13.6364,63.6364,18.1818,4.54545,45.5914,48.8,34.2667,0,50,-13.4282,90.2174,0,66.6667,33.3333,0,13.5135,45.6522,-33.5404,-12.2613,15.942,0.467041,0.201879,0,83.3333,0,16.6667,64.8649,50,95.6522,416.362,78.2609,0.27343,0.335736,16.6667,50,0,33.3333,40.5405,48.913,7.3046,65.2174,0.462405,0.246696,0,50,50,0,0,66.129,0.655088,0,50,0,48.3871,3.22581,272,33.871,66.6667,33.3333,0,48.3871,0.503961,0,0,66.6667,91.6364,10.4058,5.5,1.6129,0.272177,0.260833,0,50,0,8.90323,51.6129,109.268,0.516232,0,100,2,-54.4,389.178,45.1613,0.6671,0,66.6667,33.3333,0,19.7419,-3.81906,-27.7701,0.232837,25,25,0,50,16,48.3871,101.21,5,0.54,0,100,0,0,16,0.224928,100,0,84.7826,82.6087,0.818519,33.3333,0.173913,0.148148,100,453.284,0,0.359603,50,91.3044,277.778,0,0,0.592391,1,10.8696,0.130435,0.175154,100,47.8261,0.610725,262.346,0.538122,66.6667,0,15.2174,0,0,895.062,0.119565,100,0,69.5652,0,0,0,94.4444,0,0.675397,33.3333,88.8889,311.111,0,15.5556,47.2222,266.667,0,47.2222,44.8029,19.4444,0.185185,0.844444,0,0,0,71.8519,0,0,0,0,0,0,63.8889,0.655556,44.4444,0,47.2222,0.385362,50,0.493768,47.2222,0,311.111,0,0.203704,0.161111,0,0,8.33333,266.667,0.6,66.6667,5.55556,2.77778,0,0,0,0,0,0,72.2222,road-block
